"Feature","Gain","Cover","Frequency"
"ctrx_quarter_normalizado",0.105605892832408,0.0118267259597983,0.005456570155902
"ctrx_quarter",0.0697999619360212,0.0103089625097508,0.00734966592427617
"mcuentas_saldo",0.0487641515033097,0.0147499901296178,0.00902004454342984
"ctrx_quarter_lag1",0.0462885933584056,0.00815033411143621,0.0044543429844098
"ctrx_quarter_normalizado_avg6",0.0358761691081308,0.003060740960651,0.00233853006681514
"mpayroll_sobre_edad",0.0325391086007336,0.0250202411686657,0.00734966592427617
"mcomisiones_mantenimiento_tend6",0.0213961058480573,0.0105129905166202,0.0089086859688196
"mcaja_ahorro",0.017084781997551,0.00318588077636012,0.00679287305122494
"mprestamos_personales",0.0161502339028766,0.0181402304657114,0.00512249443207127
"mpayroll",0.0160644469676999,0.017188165721052,0.00601336302895323
"ccomisiones_mantenimiento_tend6",0.0159452988484981,0.00579014830985286,0.00389755011135857
"mpasivos_margen",0.0139072747922609,0.00588231465845961,0.00467706013363029
"mprestamos_personales_min6",0.0124254736504631,0.00167520293187706,0.00111358574610245
"vm_status06",0.0117414884490678,0.00146421231486055,0.00066815144766147
"cpayroll_trx",0.00941755220185596,0.00834819630455777,0.00278396436525612
"mcomisiones_mantenimiento_delta1",0.00879186982284889,0.00834299306364135,0.00590200445434298
"ctrx_quarter_normalizado_lag1",0.00760872834143522,0.00238809506606718,0.00300668151447661
"mpasivos_margen_avg6",0.00743363790504506,0.000967530081483876,0.00300668151447661
"cpayroll_trx_min6",0.00708321497695841,0.00957749271991462,0.00300668151447661
"mtarjeta_visa_consumo",0.00694080888791075,0.00419967317764655,0.00456570155902004
"cpayroll_trx_avg6",0.0066613056069853,0.00255332069257736,0.00289532293986637
"mcomisiones_otras_avg6",0.00604813670692229,0.0039666877714325,0.00467706013363029
"ccomisiones_mantenimiento_delta1",0.00589227307558457,0.00268821992727153,0.00122494432071269
"mpayroll_min6",0.00577273147999964,0.00938694608031172,0.00846325167037862
"vm_status01",0.00571802776418437,0.010139988196825,0.00267260579064588
"mcomisiones_min6",0.00501678488765368,0.00474051076585038,0.00634743875278396
"mcomisiones_mantenimiento_max6",0.00493923180169472,0.00398920662806047,0.00256124721603563
"mpasivos_margen_lag1",0.00480884466787832,0.0018680437033948,0.00311804008908686
"ctarjeta_visa_transacciones",0.00473245660651437,0.00260694669454014,0.0032293986636971
"mcuenta_corriente_lag1",0.00464450035928768,0.00151973137672509,0.00289532293986637
"Visa_msaldototal",0.00443095517672957,0.00219009383464775,0.00311804008908686
"vm_msaldopesos",0.0044080705439976,0.00192744514234599,0.00334075723830735
"mprestamos_personales_max6",0.00414397236439324,0.00180025718555672,0.00111358574610245
"vm_status01_max6",0.00385615223174869,0.00200911409946362,0.00066815144766147
"ctrx_quarter_delta1",0.00385086984266492,0.00819251619195899,0.00623608017817372
"mcuentas_saldo_delta1",0.00376168273814774,0.00375230141137188,0.00378619153674833
"mpayroll_sobre_edad_min6",0.00370168652296612,0.0111364917205341,0.00935412026726058
"ccajas_consultas_tend6",0.00350801911531171,0.0062116375622165,0.0022271714922049
"cdescubierto_preacordado_min6",0.00346893546262969,0.00345388779075669,0.00122494432071269
"mcuentas_saldo_min6",0.00345041287226336,0.00893387374382441,0.005456570155902
"mcuenta_corriente_max6",0.00342785278371569,0.00337348087357356,0.0022271714922049
"mrentabilidad_annual_avg6",0.00334279122128441,0.00209011460322612,0.00423162583518931
"mcuentas_saldo_tend6",0.00323612005651519,0.00422683912199946,0.00356347438752784
"mpayroll_sobre_edad_lag1",0.00321417470871591,0.00318434600745672,0.00311804008908686
"mrentabilidad_annual_max6",0.00319962843803702,0.00259731027097243,0.0032293986636971
"vm_status05_max6",0.00317679955382559,0.000469837146634233,0.00022271714922049
"cprestamos_personales",0.00309470865952102,0.00322779547554085,0.00133630289532294
"mcomisiones_otras_min6",0.00305512044155431,0.00372898041071774,0.00534521158129176
"mcomisiones_avg6",0.00300716415515528,0.00229673086148659,0.00334075723830735
"mprestamos_personales_avg6",0.0029418925811827,0.00221390146934443,0.0010022271714922
"vm_mpagominimo",0.00287170636967566,0.00315931911384026,0.00278396436525612
"ccomisiones_otras_avg6",0.00280752038298678,0.00388535571480586,0.0044543429844098
"mactivos_margen_min6",0.00280298361882217,0.00381963338092846,0.00412026726057906
"mactivos_margen",0.00278118351686902,0.00321696653118757,0.00378619153674833
"mcaja_ahorro_tend6",0.0026495277268327,0.0025798021406946,0.00278396436525612
"cproductos_tend6",0.00253209242031811,0.00972836531598322,0.00200445434298441
"mcuenta_corriente_tend6",0.00252857227086701,0.00283183044608989,0.00345211581291759
"ctrx_quarter_normalizado_delta1",0.00250527004578278,0.00462287367059935,0.00389755011135857
"mcomisiones_otras_max6",0.00250492606981136,0.00172094653187602,0.00256124721603563
"mcuenta_corriente_min6",0.00245833259672424,0.00181317705200487,0.0032293986636971
"ctrx_quarter_tend6",0.00245365436197005,0.00301946262906437,0.00456570155902004
"mcuenta_corriente_avg6",0.0023259921178196,0.000886347758408786,0.00278396436525612
"mprestamos_personales_lag1",0.00232405744569014,0.00104707068311874,0.000779510022271715
"mrentabilidad_annual_lag1",0.00232021100397011,0.0041763628722461,0.0032293986636971
"Visa_fechaalta",0.00231069576453377,0.00214764972040976,0.00289532293986637
"cdescubierto_preacordado",0.00227864987631576,0.00256187154789631,0.00111358574610245
"ctarjeta_master_min6",0.00224073343340848,2.21177846148851e-05,0.000111358574610245
"mtarjeta_visa_consumo_min6",0.00222031774311372,0.0012719170012806,0.0022271714922049
"cprestamos_personales_min6",0.00220401023283134,0.0011839966683857,0.000556792873051225
"vmr_msaldototal",0.00210459026069045,0.00264453516360639,0.00300668151447661
"mcomisiones_mantenimiento",0.00202984039039956,0.00206230159602543,0.00200445434298441
"ccallcenter_transacciones_max6",0.00202870222620514,0.0048555596097103,0.00612472160356347
"mcomisiones_otras_tend6",0.00195163443056241,0.00214004539504168,0.00378619153674833
"mcomisiones_max6",0.00195015537871105,0.00138913163401118,0.00244988864142539
"ccajas_transacciones_tend6",0.00193878939390864,0.00301887439011185,0.00155902004454343
"mrentabilidad_annual",0.00193406156882665,0.00169935281469157,0.00233853006681514
"mcuenta_corriente",0.00193260035075844,0.00213281005592564,0.00256124721603563
"Visa_cconsumos_max6",0.00189316070017323,0.0017595777881763,0.00233853006681514
"mrentabilidad_tend6",0.00187831514132052,0.0018615677272902,0.00300668151447661
"vm_msaldototal",0.0018535345117493,0.00187383518326373,0.00300668151447661
"Master_mfinanciacion_limite_tend6",0.00181015789520128,0.00161043782320422,0.00378619153674833
"Visa_mpagominimo",0.0018027101663251,0.00200356861042938,0.00345211581291759
"mactivos_margen_delta1",0.0017859680380143,0.00314216392693394,0.00267260579064588
"mactivos_margen_tend6",0.00178453075695958,0.000838529279195464,0.0032293986636971
"vm_status04_delta1",0.00177025977746596,0.00176164197213697,0.00044543429844098
"ccaja_seguridad",0.00176904689121756,0.00458482530562476,0.00111358574610245
"mpasivos_margen_tend6",0.00175369731564246,0.00371383593150368,0.00512249443207127
"vmr_mpagominimo",0.0017141844342359,0.00136176782746515,0.00200445434298441
"cproductos",0.00167945292149966,0.00200194827949652,0.00111358574610245
"mpasivos_margen_delta1",0.00167024438679423,0.00182514504087531,0.00334075723830735
"mrentabilidad_delta1",0.00165470063426028,0.00167387672042046,0.00378619153674833
"Master_Fvencimiento_max6",0.00165444173566824,0.00130573539342386,0.00155902004454343
"mprestamos_personales_tend6",0.00164887354969976,0.00547473458350974,0.00133630289532294
"ccomisiones_mantenimiento_avg6",0.00163265782657965,0.00235433549781917,0.00256124721603563
"mactivos_margen_lag1",0.00162971421917949,0.00120656365365524,0.00289532293986637
"Visa_mpagospesos_delta1",0.00162708811284006,0.00200636007164045,0.00334075723830735
"mcomisiones_tend6",0.00162028990108536,0.00196702292859714,0.00289532293986637
"Visa_status",0.00161195034644853,0.00450960558647752,0.00122494432071269
"mrentabilidad_annual_tend6",0.00159836913136995,0.00110621008835472,0.00311804008908686
"mactivos_margen_avg6",0.00159664628958949,0.00168214949914368,0.00300668151447661
"cprestamos_personales_max6",0.00159461260842374,0.000696507005548917,0.00044543429844098
"vmr_msaldopesos_tend6",0.0015857075051521,0.000853379638933262,0.00144766146993318
"ctarjeta_visa_transacciones_delta1",0.00152650742762275,0.00343435290990607,0.00189309576837416
"ctrx_quarter_normalizado_tend6",0.00151661832013928,0.00352142297013323,0.00489977728285078
"mrentabilidad_annual_delta1",0.00151607448891082,0.00114522637378755,0.00256124721603563
"Visa_mpagominimo_tend6",0.00151514591478564,0.00219393343071968,0.00311804008908686
"ccajas_consultas_delta1",0.00149582963046205,0.00182356214333034,0.000779510022271715
"Master_fechaalta_avg6",0.00147968480007996,0.00139778944186696,0.00256124721603563
"mcaja_ahorro_lag1",0.00146911561363993,0.00128707752337519,0.00367483296213808
"thomebanking",0.00139405139108577,0.00107799600914096,0.0010022271714922
"mcomisiones_lag1",0.00137260837853744,0.0019479532912817,0.00300668151447661
"mrentabilidad_min6",0.00137232499789924,0.000790170689671188,0.00155902004454343
"mcuentas_saldo_lag1",0.00136364833717439,0.00144586460716865,0.0022271714922049
"mcaja_ahorro_min6",0.00134905167847238,0.00210935536460048,0.00267260579064588
"Visa_mpagospesos_tend6",0.00134297758510126,0.00275245027326026,0.00267260579064588
"ccomisiones_otras_tend6",0.00133210887157576,0.00156260864873721,0.00244988864142539
"mcuentas_saldo_max6",0.00131820656432351,0.00136831332271869,0.00244988864142539
"Visa_cconsumos_tend6",0.00131600698526917,0.00196512452106855,0.00233853006681514
"Visa_msaldopesos_tend6",0.00130995754946547,0.000849887638606009,0.00233853006681514
"mcomisiones_otras_lag1",0.00130967103491846,0.000921294499815526,0.0022271714922049
"ccomisiones_otras",0.00130668372628428,0.00300120048340194,0.00278396436525612
"mrentabilidad",0.00130384130840576,0.00124216815316343,0.00244988864142539
"tcallcenter_tend6",0.00129611389695019,0.00180674920454184,0.00122494432071269
"Visa_Fvencimiento_lag1",0.00129135098076945,0.000862855633695733,0.00211581291759465
"cmobile_app_trx_avg6",0.00128463981313831,0.00118321056724005,0.00167037861915367
"vm_fechaalta",0.00124956377992106,0.000572024947941254,0.00144766146993318
"vm_status06_delta1",0.00124431996480912,0.00194969127000506,0.000334075723830735
"cliente_edad_avg6",0.0012412141043366,0.00137563957149102,0.00289532293986637
"cproductos_delta1",0.00122941952425184,0.000670458715205806,0.00044543429844098
"mpasivos_margen_max6",0.00120272961987479,0.0011179106958831,0.00200445434298441
"cproductos_avg6",0.00120123754743444,0.000249445401631027,0.000779510022271715
"Visa_cconsumos_avg6",0.00117957118343755,0.000830785915529517,0.00189309576837416
"mcuentas_saldo_avg6",0.00117534022882242,0.00253417084085929,0.00311804008908686
"mcomisiones_otras_delta1",0.00117479478013781,0.000701646074943236,0.00178173719376392
"ctarjeta_debito_transacciones_tend6",0.00117456587807928,0.00133962330471606,0.00167037861915367
"ccuenta_debitos_automaticos_tend6",0.00117296816688347,0.00550008233473666,0.00167037861915367
"ctransferencias_recibidas_avg6",0.00114964762188705,0.00194252010241112,0.00467706013363029
"cdescubierto_preacordado_avg6",0.00114065308173862,0.00107785697084309,0.000556792873051225
"vmr_mpagospesos_delta1",0.00113691149764135,0.00325989727946811,0.00256124721603563
"thomebanking_tend6",0.00111985134110188,0.00343827806800745,0.00167037861915367
"mcaja_ahorro_avg6",0.00111469019301688,0.000800400699818256,0.0022271714922049
"Master_Fvencimiento_min6",0.00111276822575242,0.000883085706035701,0.00178173719376392
"vmr_msaldopesos",0.0011085705037672,0.00179211274987769,0.00211581291759465
"mcuenta_debitos_automaticos_min6",0.00109423979842515,0.00312296594657431,0.00167037861915367
"Master_fechaalta",0.00108796737041549,0.00138958618229267,0.00334075723830735
"Visa_Fvencimiento_avg6",0.00107432756482398,0.00074846989556411,0.00211581291759465
"ctransferencias_recibidas_lag1",0.0010637636556866,0.0031450195596671,0.00189309576837416
"Visa_fechaalta_lag1",0.00106272784502291,0.000678341117169622,0.00144766146993318
"mcaja_ahorro_dolares_tend6",0.00104231039201226,0.00130947338458581,0.00189309576837416
"mrentabilidad_max6",0.00104186998722101,0.000654004067415671,0.00200445434298441
"mprestamos_personales_delta1",0.00103424486100602,0.00257589837310058,0.00089086859688196
"vm_msaldopesos_max6",0.00103097745941514,0.000775903221259071,0.00133630289532294
"cliente_edad_min6",0.00102675230475851,0.00349911267095207,0.0032293986636971
"chomebanking_transacciones_max6",0.00102408289759636,0.00123110391322915,0.00211581291759465
"vm_msaldopesos_delta1",0.00102135146977302,0.00399305157175924,0.00289532293986637
"mrentabilidad_avg6",0.00101057123018874,0.000341397845164139,0.00089086859688196
"ccallcenter_transacciones",0.00100735656017272,0.00890710887148459,0.00256124721603563
"chomebanking_transacciones_tend6",0.000981901423929078,0.00126279929751649,0.0022271714922049
"Visa_msaldopesos_delta1",0.000957589644954053,0.00251035251090893,0.00278396436525612
"vm_mpagospesos",0.00094815634951094,0.00103264278590139,0.00178173719376392
"mrentabilidad_lag1",0.000942275824690982,0.000398537237961539,0.00144766146993318
"ccomisiones_otras_min6",0.000918783263691107,0.00305685858356435,0.00289532293986637
"Master_Fvencimiento",0.000911079139611884,0.000395580000318398,0.00144766146993318
"ccaja_seguridad_max6",0.000909063454290169,0.00162771600552788,0.000556792873051225
"vm_Fvencimiento",0.000894552196114036,0.000492259745979062,0.00133630289532294
"ccaja_seguridad_avg6",0.000889474627185154,0.00175939062123686,0.000556792873051225
"mtransferencias_recibidas_lag1",0.000888174733907345,0.00145256518360058,0.00256124721603563
"mtransferencias_recibidas_delta1",0.000880001611132084,0.00170076993580447,0.00178173719376392
"mautoservicio_lag1",0.000878337135842751,0.00136458602681042,0.00144766146993318
"chomebanking_transacciones_avg6",0.000874021567065003,0.000504698326011514,0.00167037861915367
"vm_status01_avg6",0.000873516110129684,0.000129498131584637,0.000111358574610245
"vmr_msaldopesos2",0.000868849997533531,0.00193649867458801,0.00289532293986637
"mrentabilidad_annual_min6",0.000864129848145056,0.000663827657922814,0.00155902004454343
"mtransferencias_recibidas_max6",0.000863321842797489,0.00134171957443778,0.00256124721603563
"vm_mconsumospesos_max6",0.000851262628472842,0.00083284475186335,0.00133630289532294
"vmr_msaldopesos2_max6",0.000835958441550413,0.000728918971832964,0.00178173719376392
"ccallcenter_transacciones_tend6",0.000834072613846632,0.00540040257041813,0.00300668151447661
"Visa_mpagominimo_max6",0.00083405834721611,0.00154652298719911,0.00289532293986637
"cdescubierto_preacordado_tend6",0.000815733994179378,0.00544323171378868,0.000779510022271715
"cprestamos_personales_tend6",0.000808600531006032,0.00140284829685866,0.000556792873051225
"ccaja_seguridad_lag1",0.000798249004800211,0.00197617806574915,0.000556792873051225
"catm_trx_tend6",0.00079721968865709,0.00143526026314271,0.00211581291759465
"Visa_mconsumospesos_max6",0.000796307993549221,0.000595249691312251,0.00189309576837416
"numero_de_cliente",0.000791937882443098,0.00146400375741374,0.00244988864142539
"Visa_cconsumos_lag1",0.000790255871130657,0.00120874548540641,0.00167037861915367
"mtarjeta_visa_consumo_max6",0.000782103165273857,0.000697988298183908,0.00200445434298441
"ctrx_quarter_min6",0.000780564157326625,0.00270958369650181,0.00456570155902004
"mpasivos_margen_min6",0.000762911963362495,0.000632918374781122,0.0022271714922049
"Visa_mconsumospesos_delta1",0.000756195392504487,0.00558310958907194,0.00489977728285078
"mttarjeta_visa_debitos_automaticos_avg6",0.000755904138680125,0.000565073033047794,0.00089086859688196
"mtransferencias_recibidas_avg6",0.000753772178186624,0.00057043670276944,0.00211581291759465
"Visa_mpagospesos_min6",0.000747299874693945,0.000751555476251438,0.00178173719376392
"mcuenta_debitos_automaticos_max6",0.000744785249581044,0.00169833676559176,0.00111358574610245
"ccheques_depositados_max6",0.000739474440801871,0.00212128057245618,0.00066815144766147
"mcomisiones_delta1",0.000739427294762548,0.00141058096527092,0.00122494432071269
"chomebanking_transacciones_min6",0.000739236000332987,0.000701170136154376,0.00144766146993318
