"Feature","Gain","Cover","Frequency"
"ctrx_quarter_normalizado",0.0653774451615372,0.00992808029352756,0.0061898211829436
"ctrx_quarter",0.0637528893206373,0.0072896996561853,0.00730742778541953
"ctrx_quarter_normalizado_lag1",0.0509439269420114,0.00512249372217606,0.00361072902338377
"mpasivos_margen",0.0379604805375731,0.00507775270243587,0.00704951856946355
"mcuentas_saldo",0.0272502508330574,0.0162022850883737,0.00954264099037139
"mpayroll_sobre_edad",0.0212238236965045,0.0177002801145312,0.0061898211829436
"mcuenta_corriente",0.0208102784909245,0.0012354557390717,0.00189133425034388
"mpayroll",0.0205103299607855,0.0136027749519041,0.00550206327372765
"mprestamos_personales",0.017150493441622,0.0186844332641432,0.00541609353507565
"cpayroll_trx",0.0151765919778146,0.00848319833291789,0.00335281980742779
"mcomisiones_mantenimiento_tend12",0.0147418219290815,0.00589482806077355,0.00541609353507565
"ctrx_quarter_lag1",0.0143848352444376,0.00476431137683962,0.00490027510316369
"mprestamos_personales_lag1",0.0127683560184911,0.00217561025758384,0.00146148555708391
"cpayroll_trx_lag1",0.0123906600666458,0.00143123249990256,0.00103163686382393
"vm_status06",0.0116837065047498,0.0031726704792627,0.00120357634112792
"mcaja_ahorro",0.0108035501638889,0.00459137113613947,0.00722145804676754
"mcomisiones_avg12",0.00786066507222513,0.00450335773505618,0.00498624484181568
"ccomisiones_mantenimiento_delta1",0.00753542749852111,0.00454600069994338,0.00232118294360385
"mpasivos_margen_lag1",0.0073158614064974,0.00202806858476759,0.00369669876203576
"vm_msaldototal",0.00727958916046796,0.00220099268658425,0.00361072902338377
"mtarjeta_visa_consumo",0.00719357304456011,0.00420489732805452,0.00429848693259972
"mcomisiones_otras_avg12",0.00671744450811856,0.00466299550104415,0.00481430536451169
"mcomisiones_otras_min12",0.00647516918362905,0.00484335155870547,0.00653370013755158
"active_quarter_min12",0.00606826291999541,2.35022490744552e-05,8.59697386519945e-05
"vm_status01",0.00572249575910785,0.00604568627414589,0.0016334250343879
"cpayroll_trx_min12",0.00517672973172239,0.00466437134086121,0.0016334250343879
"mcomisiones_mantenimiento_delta1",0.0047676515309094,0.0066850967336433,0.0047283356258597
"cprestamos_personales",0.00458460670770539,0.00385998114494242,0.00180536451169188
"mcomisiones",0.00433624579814462,0.00124329923644521,0.00266506189821183
"cprestamos_personales_tend12",0.0042119023145457,0.0031585731645389,0.00128954607977992
"mrentabilidad_annual_lag1",0.0037236643470294,0.00379611958299385,0.00275103163686382
"mcomisiones_min12",0.00371220587242953,0.00277223653696357,0.00524415405777166
"mrentabilidad_annual_max12",0.00365505343742945,0.00272422335859687,0.00490027510316369
"ctrx_quarter_delta1",0.0035235540262861,0.00613984455511594,0.00533012379642366
"mcomisiones_otras",0.00341914946662146,0.00138083480150101,0.00206327372764787
